text,label
@naydollazfyb @ErocMr We'll see...never hear from that bitch until he dies. Just like you hoe.,0
@Deevom82 Basically the whole song is 'you're going to get it bitch'.,0
I'm so excited to get new glasses bc I'm a whole new bitch with new glasses,0
Trump's a bitch. I'll make his whole brand go under!!,0
i'm saving money rn to fuckin buy those puma shoes bitch,0
"@kelleycometrue I'll always talk to you bitch. Weve been through a lot and when I can't handle life(you know me)I know I have you, hoe! â™¥ï¸ u",0
"@MotherJones He should be careful about that if there are women in his family, because that bitch Karma has a funny sense of humor.",0
This little bitch who used to be the homie but ranked out for being a bitch is now dating my baby mamağŸ˜‚ğŸ’€ shady shit haha you hoes nastyğŸ˜‚,0
Fucking hate females on here who just whore themselves out and then moan when guys respond! Fake bitches! Thankfully i DON'T respond!,0
@lilashley1994 @CortezzStevie Naw bitch Ima talk every day until then hoe. Who the fuck your thought you was talkinâ€¦ https://t.co/EeVIIjsiHp,1
A hoe ass bitch & a bitch ass nigga only gonna act towards you the way you allow them.,0
I'm 10 Toes Behind My Bitch So If She Don't Like You Guess What? I Don't Like You Either Luh WhoresğŸ˜›,0
"Jack ""misplaced"" his phone karma is a bitch next time don't eat the last slice of cake u fat fucking cunt",0
When guys see a dude with Wine GOOD FOR YOU BRO!    when women see a dude with Wine AWWWWW Lucky Bitch ğŸ˜‚ğŸ˜‚ğŸ˜‚,0
uGh n e ways my irl always pushing me to buy svt hi touch ticket and the puma shoes uH BITCH i would've bought them if i have money annoYing,0
@kusha1a @Camio_the_wise @shoe0nhead 1. Never said you were taught.  2. You called me bitch first.  3. I don't fuckinâ€¦ https://t.co/fyJqlvpegM,1
White shoes are so cute but such a bitch to keep clean ğŸ˜¤,0
"A stuck up bitch, a whore and a lesbian. I swear no one has had as fucked up a love life as me. @sammyinlala @shaymitch #shaymitchell",0
Kirk Douglas raped Natalie wood and this son of bitch get to live 100 while natalie wood is dead,0
"Baby you deserve the better things.Let me show it, prove it. What these other hoes ain't doing. Let a real bitch do it, like I can",0
I heard that bitch stay on her shit. So you KNOW THE HOE LOYAL,0
"@BADDERthanyouu_ lmfaoo bitch y'all hoes been ""21"" ğŸ˜‚",0
@YourMusicWhore see you again and foreword are easily the best on that bitch.,0
The gym has me feeling like a whole new bitch!,0
@BlasVince @Will_Hollywood_ You got me with the bitch ass hoe comment!! ğŸ˜‚ğŸ˜‚ğŸ˜­ğŸ’€,0
"@Gawdessgood You ASAP yams built body Bitch, wasn't I your body goals a few weeks ago? Fuck outta here orangutang titty flopping hoe.",0
"I may be a bitch, but never call me a thief. I may be a cunt, but I will never steal.",0
"Whatever happened to heartbreak songs with a rebuttal?   Him: Fuck u, u hoe, I don't want you back  Her: Good Lil dick Bitch I aint comin back",0
You the whore; slinging your dick back and forth through every bitch https://t.co/oEOf6brqQj,1
happy birthday you skank whore @shah_tshah !!!! â¤ï¸ğŸ‰ğŸ‰ have a great one don't hoe too hard,0
I know dis bitch thats letting her hubby rape their daughterğŸ˜’ the world fucked up https://t.co/YqRkMZGb1u,1
someone ever get in your way and you say sorry because you're a polite ass bitch and they don't say anything back & you're like lol IGHT HOE,0
"@DaveOshry @jasonsoprovich Bitch, Im sitting on the floor of the Phoenix airport with this shirt.",0
I hate sneaky hoes like bitch gtf back in your lane before I put you there.,0
I can never get mad over a bitch cause i know my place .. the madness come in when you keep being friendly with this hoe ğŸ’¯,0
"@chadbeams Bitch ill keep tweeting at you , you shrimp dick ass hoe fuck you",0
"Bitch u can't insinuate someone else isnt doing anything with their life when u don't know them. ğŸ˜‚ Hoe, you're notâ€¦ https://t.co/aJt5uFUGuk",1
"My cousins and dude made me slow down on being crazy, but I'm still the same bitch that taze hoes at the school house!",0
@lanzyAB @MyHoeStory Well read wah he posted very well n u will know why karma will hit him like a bitch,0
"To all the bitch ass hoes that hate me the most, oh yeah I hate you too",0
"@FantTheBoss123 Bitch we dont fw 12, thats you! Police ass hoe!! Run to grants real fast and brang yo ass ONğŸ’¯ğŸ’¯",0
"Yooo y'all remember when Tyler said ""rape a pregnant bitch and tell my friends I had a 3sum"" now he's singing about calling him lol growth",0
"@champagne_lassi But I have seen girls accepting terms like bitch, hoe so casually.... I feel ashamed myself, where has respect gone",0
When is enough. When is congress going to get rid of this asshole Trump. This son of a bitch is bad news,0
I love when needy bitches block me so I don't have to.     Like hello cunt I have a life,0
"I wonder if any of my employees from Chattanooga are texting each other like ""glad that asshole is out of town this week lmao bitch""",0
You can continue to sit in the punk bitch section with all the other blocked hoes https://t.co/wYbYynpQSa,1
@RyanAbe This is inhumaneğŸ˜” Karma is a bitch she ll get around these brainless heartless assholes!,0
Idc if I am pregnant you hoes getting creative too this bitch keke called me Winnie the Pooh and his crew,0
"I LOVE WATCHING YOUTUBE VIDEOS WHERE THEY CALL OUT YOUTUBERS OR WHOEVER. I DEADASS LOVE CALL OUT CULTURE, IT'S PETTY BUT BITCH AND?",0
IF UR LAME AND DONT WANNA SEE A DRUNK CUNT TWEET ABOUT HER LATE NIGHT THOUGHTS THEN SMASH THAT UNFOLLOW BUTTON BITCH  BC HERE I FUCKEN GO,0
The double standards of bitch amazes me. These hoes lose their mind when you do them how they do you.,0
I wish I had a reliable down to earth bitch I could just gather and take with me when I move but y'all a bunch of sneaky cunts,0
"You won't catch me on this hoe arguing with a bitch lol , bitches are not worth my time ..",0
@AvenDones Lol they always say a little trim but when you look in the mirror you're a whole new Bitch ğŸ˜­,0
5. last time i cried bitch i cry every day i am a phoenix so when i cry someone else comes back 2 life thank me later,0
"The worst thing anybody can ever call me is ah HOE, BITCH AND STUPID ğŸ˜¤that shit take me to a whole different mind set ğŸ’¯ğŸ™„",0
Hoes be like happy birthday son I can't believe your 8 already. Like what you can't believe bitch? You had him in high school,0
bitch i want those shoes so bad they are so nice,0
Ion want your side hoe I want your main bitch,0
@FFxkie @qltitude No he's just a cunt he calls me a slut when I've done no shit to him,0
First time I got my eyebrows done was like two weeks ago and ever since then I feel like a whole new bitch,0
"The shit Ima miss from home...""fuck it just rape the bitch.""",0
When u give a hoe a compliment and the bitch don't say thank you ğŸ™„ I HATE THAT SHIT like who raised u?,0
@MadisonPOTUS4 @TMannWSJ How trump 'moves in like a bitch' with women,0
@exohoe BITCH WHICH SONG IS THIS,0
"@Xaviorozco74 So you're telling me you dont enjoy constant use of the words bitch, yeaaaaaa, fook, egypt, hoe, or even peanut head? ğŸ˜‚",0
@supercuntbros put me as a caster/mage class or something. I can be the support bitch.,0
Get reckless Ima pull up with a stick nigga stop stunting for them hoes you a bitch nigga!,0
Chester from linkin park killed himself. Bitch wtf my whole life is done like who,0
"Bitch how is you gonna claim to be a ""real"" nigga, yet still on that hoe shit? I'm not understanding the math, i'm ????",0
@JEEZPHOEBS Smoke weed bitch,0
"If I call you a bitch or whore during sex don't be afraid to smack the shit outta me & flip me over talm bout ""NO NIGGA YOU THE BITCH HERE""",0
@bloodypunkss Sorry for all the cunts in this thread. Little boys wouldn't know how to handle a punk bitch anyways ğŸ‘ğŸ‘,0
I'm tired of bitches wearin no clothes then got the nerve to say niggas is insecure like bitch I'm tryn help you not look like a hoe,0
"Some will take the hint and leave. Others willl force you to exchange numbers/social media @ or you'll be a ""dirty foot hoe"" ""ugly bitch""",0
"Lol if we're being honest I spent the whole day depressed as a bitch in my room, this is the only time I've felt ok today .. rn at 11pm",0
My mom think she is rational all the time when she says the cunt and bitch when yelling at a 8 year old and 13 year old,0
@re_Claire @ViolasDisguise Drinking beer out of a wine glass makes you look like a cunt... Man or woman,0
Fuck i'm drunk but if you meet a mf by the name of tanner parry at any bars by all means fight that bitch he's a hoe ass motherfucker,0
I love the way I'm a bitch & a cunt for telling someone to piss off after they msg me 12 times in a row & I don't reply like omg ur a pest.,0
"To all you hoes that rejected my shot this summer, you missed yo blessing Bitch",0
@DMTaylor91 @NigerianBrother @JackN4Tweets_ Bitch said Payless shoes are you tryna let your kid get bullied,0
I got 99 problems and hayfever is the biggest bitch of them all the cunt,0
"I know I can be a cunty ass bitch,  but for real I'm actually joking 73% of the time :)",0
@kobkbeto @RvuuL Bitch ass hoe answer my question haha you going?,0
@irockhoes_ I like subs better anyways because you catch way more substance IMO... but he dead sound like a bitch lol,0
I don't fuck with none of y'all bitch ass whores-,0
@RealKyleMorris @non99402819 Shut the fuck up ! #BuildThatWall,0
Some of these Instagram hoes have herpes. Bitch you nasty,0
to the asshole who was speeding & hit my cat this morning: you're a dick and i hate you and karma is coming for your bitch ass !,0
Don't call a woman a bitch. Call her an ass-hole. It still gets your point across and it's not sexist. - Eleanor Roosevelt #tt,0
"You seem like a hoe    Ok bitch? Did I ever deny that?   Nope, Next.",0
"Women empowering other women - That shit is lit. Like yasss bitch, you are amazing, go you. We can all shine TOGETHER â¤ï¸",0
He don't know me I'm a WHOREEEEEE VIA BRITTNEY BITCH,0
I'm glad I have friends who call each other queens and goddesses not bitch or whore.     #goalsreached,0
I get called a hoe way too often for someone who isn't a hoe. Like bitch I wish I was a hoe smh you not hurting my feelings that's my goal,0
y'all ... I came to the gym all excited to see my trainer and he says why are you wearing chanclas? A bitch forgot to switch shoes. ğŸ˜’â˜¹ï¸,0
*is that all you do?* Bitch I like to smoke I'm living the life hoes,0
Become a whole new bitch when them eyebrows on fleeeeekğŸ‘…,0
um who are you is probably the most dumb bitch response from a spoiled whore you could get.,0
I told them hoez I only neede one pain killer but they told me take 2 just in case and bitch let me tell you,0
@whiskeyfairy_ Sell me your makeup then hoe! I'm extra bitch lmao,0
"Got my nails and hair did today, I'm a whole new bitch",0
My boxers match my shoes bitch,0
You hoes stay on that NUT shit stop giving the next bitch problems because THE NIGGA CHOSE not to fwy â—ï¸,0
I can be a bitch and an asshole but I will love you and care about you more than any other person you have met.,0
@ViolentVeggy @phoenixwizard Bigger problem when you don't drink at home and go out and bitch,0
BITCH. They ship TODAY if you order before 1pm + they have Afterpay and free samples. UP UR GAME HOES,0
U have NO right to judge which women are better you bitch,0
im a bitch and have sick sense of humor so no one likes me but i'm just like whatevs boo you whore,0
Women carry a sacred and divine energy. Remember that the next time someone calls you a bitch,0
"And you're a hoe like you I said mind your business or get slapped, you wish it was you they was arguing over bitchâ€¦ https://t.co/UkoR6KwaKC",1
@DropThe_Mic @SenJohnMcCain @GeraldFSeib @WSJ Go to HELL bitch. McCain is a hero. Show some respect asshole ğŸ˜¡ğŸ˜¡ğŸ˜¡,0
"I was like ""aye its Friday"" then I got that direct deposit and then I was like ""AYEEEEEE BITCH ITS FRIDAY UP IN THIS HOE FUCK YOU MEAN BOI""",0
"I love it when you said, ""the bitch is back."" ğŸ˜Š I missed you assholes! ğŸ˜™ğŸŒµ",0
@_KILLYOSELFHOE_ Around my birthday . Bitch you wonâ€™t kidnap my ass ğŸ˜‚ğŸ˜‚ğŸ˜‚,0
"Hoes wanna get bold AFTER the fact. Bitch bye. Where was you at when we called yall out for round 2, 3 or 4? ğŸ¤” Scary.",0
Yo... Miguel Arango is actually such a hoe when you watch Rebelde again like he cheated on Mia then kept secretly liking Sabrina.. bitch bye,0
Cause that's my mans bitch! Stop dicksucking hoes who hoe you lame https://t.co/2yy1AXcTlc,1
Bitch....how the fuck. Siri you a dumb ass hoe https://t.co/nldwbLrK10,1
@KyrieIrving look at you.. all of a sudden.... bitch I'm about to burn your fucking jersey hoe. ğŸ˜‚,0
I kinda  want to throw my shoes out now that dude kyrie a bitch,0
"Karma a bitch y'all, ion fw that hoe",0
Why do HOES tweet about other hoes? ğŸ‘ bitch you're ran through,0
minseok really is that bitch he stole the whole show,0
"@JBsGhost Step to me, I'd smack around your ignorant, racist ass. Bitch boy. I'll make you clean your blood off my shoes.",0
@ashtonrcno Happy Birthday! Thanks for twisting my ankle that one time when we were kids asshole. I'm still holding that against you! Bitch.,0
@iZeNFuL @PatTheCaster They can scrim whoever they fucking want this isn't a fucking chall you dumb bitch,0
"And anyone who says otherwise is either a grade-A asshole or has no idea what they are talking about. Being depressed is a bitch, but...",0
"Why don't you sound Mexican? Because I learned English from the street bitch, straight out of Hope Arkansas hoe! .. anymore questions â˜ºï¸",0
@AmyMek Which are the VISA OVERSTAYERS???#DeportThemAll Dumb Ass Bitch declaring they believe in GOD & won't have any part of any misgivings about Muslims!,0
I know I must make a lot of you hoes sick; All I can tell you is get use to it bitch ğŸ˜˜,0
Bitch idc when Ima see you hoe!!! https://t.co/okenclLk5h,1
So now you friends with JAVEN bitch fuck you hoe ! ... â€” OMG BITCHğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ https://t.co/ufmU0wSw8r,1
"OMG LAST RETWEET I DIER AT ""GRAPE"" LIKE BITCH WTF I JUST WANT A NICE SWEATSHIRT AINT NO FRUIT IN THIS BITCH",0
@mademeathiest i felt like such an asshole but bitch it's lana del rey come on sweaty,0
If you call a bitch a hoe based off her sexual activity then body counts matter to you . I rest my case,0
Not to sound like a corny ass bitch but like if I think about my friends too long my eyes begin to water like I LOVE you hoes.,0
Nigga they donâ€™t like yo hoe ass no more so they unfollowed you. Ainâ€™t no glitch bitch lmaoooooo https://t.co/vX989lEsCp,1
@TrappinTrav shut ya bitch ass up before I pull up to ya house. You hoemade just like that fat trel wanna be nigga,0
Bitch cunt dick,0
Where are you going whore? Fucking bitch. -Random stranger I walked by today. I swear I am getting grief from everyone these days.,0
I just wanna thank whoever made the text free apps cus a bitch tired of getting blocked. oh im blocked? Let me call you from a different # ğŸ¤—,0
@monbieby Bitch u know. You a good bitch. You mah main hoe. LoveyouğŸ˜˜ğŸ’•,0
Gabriel Graves Fuck You hoe I'm Make your life a living hell bitch,0
Kick off ya shoes & relax ya fuckin feet bitch,0
@iLuvSippinDirty Right like bitch just be a hoe no need to flex you making money of some shit you invented ğŸ˜‚ğŸ˜‚,0
"Funny how my whole middle school bullied me but now they either turned out weird , fat ,  or ugly lmao my bitch karma dont know how to act ğŸ˜­",0
And what am i gonna do if they lock me up he asks ? Bitch I'll eat pizza tomorrow cause its Friday hoe,0
I live in such a way that you won't find any drunken whore pics of me. You may see sass but you aren't going to see me slutty. #becausekids,0
"Whoever was the fucking piece of shit who broke into my car and stole my late mother's purse, I hope #karma gets you, bitch. #FuckYou",0
"@twitersgoodboy I once saw an Australian porn where the woman said, ""ooh, you dirty little cunt...stick that schlanger in me kookaburra""",0
"@KyrieIrving Fuck your bitch ass. Soft ass muhfugga. LBJ going to LAL next year anyway, hoe.",0
"@JEEZPHOEBS I would rather refer to you as: ""Ginger Bitch""",0
"I'm not a slut, just a whore",0
"Hair appointment soon, finna be a whole new bitch",0
Bitch call me ugly again you dumb whore ğŸ˜‚ stay tf where you at and outa my business you mad ass bitch ğŸ–• -Ashhh ğŸ˜˜ https://t.co/6I8Pp9KNa8,1
"@JustinTrudeau YOU OWE HER FAMILY AN APOLOGY FOR BRINGING HER MURDERER TO CANADA!!! He's still here & us taxpayers are paying to feed, house and protect him #nooneprotectedMarissa #whatifitwasyourfamilymember #yourenotmovingfastenoughonthis #NOMOREREFUGEES",1
@Cornjdw Lmao fuck you bitch don't get mad at me cuz u don't know the game of basketball hoe,0
if you like that weekend song you a side bitch ğŸ—£ let's argue hoes ğŸ˜‚,0
I'm a hoe ass bitch - @jack,0
"If the shoes fits, lace that bitch up & wear it.",0
"""From the All Cultures Are Equal DepartmentMerry Old EnglandAt his trial an African invader who violently, repeatedly raped a 17-year-old white girl in a graveyard proudly says""""Yes, I did that. WHY NOT?""""#SendThemBack""",1
Fuck these hoes! can't no bitch do shit for you but give you a headache and tell you want to do & what not to do,0
Biggest hoe in Redding bruh so any nigga fucking with her I'm telling you now the Bitch got STDS ğŸ’€ğŸ’€ https://t.co/Vf7AugOSa1,1
When you wear Olympic weightlifting shoes for squats but still can't hit depth. lol. You bitch,0
Get it right bitch . im wife hoe . and nun of you broke bitches cant replace me .,0
@biethanhunt Unfortunately you're in a sticky size. :( My only problem is replacing my shoes has been a bitch,0
"you a gay ass bitch who seeks attention, STOP! I knew ever since you gonna switch up on me... I guess you did FUCKING SNAKE ASS HOE!",0
"Wish I was a Bitch, like just for one day can I be a heartless cunt ğŸ˜©",0
"IF YOU HAVE TRIED TO GET W/ A GIRL YOU ARE NOT ALLOWED TO CALL HER DEMEANING NAMES LIKE ""slut, whore, etc"" SORRY BOUT YALL ğŸ—£ğŸ—£ğŸ—£",0
"@Carlos_thoee happy bday chachi!!!! Keep being the bad bitch that you are, ready for party next year ğŸ’“ğŸ’“ğŸ’“",0
Tell me why I bought 3 shirts online & they came in the mail today & I feel like a whole new confident ass bitch ğŸ˜‚ğŸ˜‚,0
When your friend still tries to convince you to apply for UST ğŸ˜‚ğŸ™ˆ Cutiee though but you still a hoe bitch @Moi_Koi https://t.co/CM2mqXNSV2,1
"Bitch you ain't gotta call my phone, matter fact all you hoes can leave me alone!! ğŸ’¯",0
"Bitches wanna make a  post after I make a post thinking it's about them like bitch this shoe don't fit your foot , Not this time dummyğŸ’.",0
Many of you so called Men out here are BITCH MADE HOES. Ya moms should've SWALLOWED most definitely!,0
Yeah bitch I am gonna restate how bad I wanna move out and start my life away from my asshole family,0
a whole BOX of oreos bitch,0
Coz I'm a femmy hoe bitch and I live my truth.,0
"i cant wait to have the monies so i can buy shoes, im gonna be that broke bitch with way too many shoes and not enough for stuff i need",0
warning to all you dumb bitches: i don't do no dumb bitch/hoe shit. ğŸ‘‹,0
I'll never call a bitch my bestfriend you hoes switch up to much .,0
@jalenccc You came in my mentions first but okay hoe goodnight ily bitch and I know this picture of this dog just mâ€¦ https://t.co/plepEwCidr,1
if you hitting women you a bitch,0
Bitch how?? Nobody watched your videos. You we're just a hoe for male rappers sis.. U not even a rapper at all honeâ€¦ https://t.co/mcIPJuVIA8,1
No bitch you need to answer the phone you fake whoreğŸ˜Š https://t.co/yHhJSVLB7K,1
No Filter Ill Smack The Shit outta You that Bitch the next Bitch && Whoever Tf Else,0
LANA SAYIN BITCH AND FUCK HAS GIVEN ME A WHOLE NEW LIFE #LustForLife,0
"She's a hoe, she's ugly, she's a bitch, she's this, she's that .. but you dated her ? please, take a seat.",0
"If I don't greet you by saying ""hey hoe"" or ""hey bitch"" chances are I don't like you",0
@selfishmqchines yOU BITCH PANSEXUALITY IS REAL CHOEK,0
@queenp3arlz bitch I'm sad as hell shit ruined my whole day now I gotta go sit by a lake and skip rocks and contemplate life,0
your home boy your block that you're from boo boo lil hoes you went to school with boo boo bby mama & your new bitch boo boo,0
im not a fan of puma shoes but BITCH I WANT A PUMA SHOES . by bts .,0
theres nothing more i hate than joffery. cunt lookin ass bitch,0
Not being boastful but OML I bet any bitch you fckin with ain like me period .. you down bad I promise them hoes  go bend and fold on you,0
Be that bitch that says you don't want those hoes in your home. Why do you even have to be friends with his friwnds? #friendzone,0
@TheMechromancer BITCH!!! KJSLK:DJSLKDJ THE ANIMATION IS SO GOOD! THE WHOLE VOICE CAST!! I AM SUDDENLY A KID AGAIN???,0
you get to asking hoes question they start laughing bitch turn yo goofy down,0
don't get all huffy n puffy w me when i ask you to wait 2 extra mins so u can buy ur shoes at my register i need my commission bitch,0
Your a hoe looking to taken care of...nobody wants to deal with a lazy bitch...male or female!,0
Some bitch told me I'm to in love with my truck and bike....  Bye bye cunt.,0
"pimp all day , i even pimp in my sleep when i wake up i smoke a blunt before i eat. hoe don't violate bitch you know i taught you better.",0
Whoever called me unknown and said the shit they said...you're a pussy ass bitch.,0
Bitch I'm kuntry I do what I want,0
@A_Olives3 #BuildThatWall send her back hommeeeee! Hahaha,1
I THINK ILL HAVE A RAP BITCH FOR MY ENTREE CAUSE THEY BE THINKING NIGGAS SPIT SPIT SHINE MY SHOES YOU KNOW I KEEPSâ€¦ https://t.co/DO1AOPh8KJ,1
You A Side Bitch You A Substitute ğŸ‘©â€ğŸ« You Wifing Hoes ğŸ¤” That's What Suckas Do ğŸ­,0
If you're a man and you're shoe size anything under a 10 yous a bitch,0
"I fr hate when people but black screens on Snapchat and put a whole damn rant on their story. Like no bitch , that's not what snap is for",0
like you dudes be so worried about ya bitch being hoes but y'all deadass be the maaainnn problemmm. look in the mirror and you'll see a hoe.,0
@sigahret whatever i dont need ur permission to rape u anyways bitch,0
@SportsJOE_UK What a complete bitch he is..  sour cunt,0
@leegunhoe BITCH I'M TRYING TO SEARCH YOUR ACCOUNT THIS MORNING BUT IT SAYS USER NOT FOUND ARE YOU DEACTIVATING THEN REACTIVATE AGAIN???,0
"I may act like a stuck up, self absorbed, conceited cunt, but behind all that, deep down, I'm still a bitch",0
"Bitch said systematic rape is real, I know most of twitter is retarded",0
Yo whoever took my shoes last night is a broke back bitch lmao,0
